Review	Original	Predicted	NIST	BLEU	METEOR
muito satisfeita com o produto , só achei que o prazo de entrega poderia ser menor .	máquina de costura	goste muito	0.0	0	0.0
o xbox sem wifi integrado ? entao ele nao conecta na rede wifi ?	wifi integrado	du du	0.0	0	0.0
produto muito bom , produto aprovado , super indico . meu bebê gostou muito e até dorme na cadeirinha .	gostei muito do produto , super indico .	goste muito	0.0004540840805919024	0.007444903200446295	0.06756756756756756
ótimo filme da dupla dean martin e jerry lewis . imagem e som excelentes , recomendo o produto para quem gosta dessa dupla fantástica de comediantes .	artistas e modelos .	ótimo filme	0.0	0	0.0
procuro comprar produtos originais para evitar problemas de compatibilidade .	produto original	produto original	1.0	0.316227766016838	0.9375
chegou rápido , entrega antes do prazo . produto bem embalado . as lâmpadas tem ótima iluminação . queria ter emitido a nota fiscal no cnpj do condomínio e não no meu cpf .	só faltou ter garantia de  ano .	ótimo produto	0.0	0	0.0
produto de excelente qualidade entregue no prazo previsto é conforme o anunciado .	produto otimo	excelente produto	0.5	0.1495348781221221	0.25
nossa , tive uma excelente surpresa com este aspirador , pois é muito melhor do que esperava . tem excelente sucção , leve e prático . até comprei um para minha mãe e comprarei para minhas filhas .	adorei	excelente produto	0.0	0	0.0
o gosto da água é ruim , não filtra total , deixa gosto na água .	regular	não goste	0.0	0	0.0
achei que essa compra foi correta . recomendo apesar de pouco tempo de aquisição .	estou satisfeito com o produto	goste do	0.0	0	0.0
o produto é ótimo e chegou antes do prazo combinado na hora da compra , achei maravilhoso .	ótimo produto	ótimo produto	1.0	0.316227766016838	0.9375
o produto é bom mas pelo preco tem melhores , qd comprei precisava e estava sem opçoes .	é bom .	bom	0.00977286494181979	0.024066394763145416	0.17857142857142855
nào recebi o produto até o momento . péssimo atendimento !	não recebi o produto !	n recebi	0.033688423633228826	0.03336574130316504	0.10638297872340426
pro meu uso não funcionou como eu esperava , não entrei em contato com o fornecedor , mas pra mim não foi bom .	só presta pra carregar celular .	não funcionou	0.0	0	0.0
lamento que a motorola mude o tipo de entrada usb do carregador . e os outros acessórios com o tipo de entrada antiga ?	ótimo , com ressalva	não goste	0.0	0	0.0
produtos originais hp compatíveis com minha impressora .	cartuchos originais	produto original	0.0	0	0.0
muito pratico , carrinho super leve e confortável , fácil de abri e fechar . também possui um amplo espaço para deixar bolsa e pertences do bebê .	super recomendo .	carrinho	0.0	0	0.0
a tampa não encaixa direito . dinheiro jogado fora . material fino . não vem . com essa cor . péssimo	vidro torto . .	péss	0.0	0	0.0
gostei do produto , só a cor que não me agradou muito , pq ela aí aparece rosa , mas a minha veio tipo como se fosse um lilás bem clarinho , coloquei na minha cozinha que é toda rosa e dá pra ver nitidamente que ela não é rosa e sim lilás	bom	goste	0.0	0	0.0
o produto tem um material meio fraco , um aspecto frágil , porém imprime muito bem e é de fácil instalação , no geral , vale a pena .	bom custo beneficio	bom produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
os potes são lindos . porém achei pequenos , o menor dos três é minusculo .	muito bom	goste	0.0	0	0.0
bom duração de bateria fora de série só pra usar redes sociais ele chega a dura  dias com a internet ligado dia todo	mt bom bem rápido	bom	0.0006054454407892032	0.008853531856477262	0.13513513513513511
é conforme o anúncio . muito bom . recomendo ! xxxxxxxxxxxx x xxxxxxxxxxxxxxxxx xxxxxxcxccxxxxxxx	gostei muito .	muito bom	0.39624062518028896	0.09069748827745895	0.17241379310344826
entrega super fast , produto bem embalado . me deram um prazo de  dias e recebi no dia seguinte mesmo pagando o frete mais simples . voltarei a comprar nessa parceiro das americanas .	recomendo comprar pele red store pareceiro da americana	entrega super	0.0	0	0.0
comprei o celular dia  / paguei entrega expressa para receber até dia / . mas hoje é dia / eu não recebi o produto . falaram q tentaram uma entrega dia dia / mas ninguém entrou em contato para falar nada só soube pq liguei para fazer . vou acionar o procon	descaso	não recebi	0.0	0	0.0
ótimo amei cumpre o que promete recomendo sim loja ótima entrega no prazo chegou prefeito bem embalado em tudo funcionando	fogão brastemp	ótimo	0.0	0	0.0
compre dois celulares deste um veio com defeito não funciona o sim  . tentei varias vezes conversar com alguem mas infelismente sem sucesso , agora nãio sei se poso cancelar a compra ou se vou no procon	defeito	produto com	0.0	0	0.0
estou decepcionada com este serviço . solicitei o produto dia // e me passaram a informação que iria chegar dia // , mas até hoje não chegou . muito ruim o serviço . tratarei judicialmente .	meu produto não chegou !	não recebi	0.033688423633228826	0.03336574130316504	0.10638297872340426
adorei minha aquisição , produto e preço muito bons	gostei	muito bom	0.0	0	0.0
corra pois só estão com uma no estoque ! que acho que provavelmente deve ser a primeira e a única kk	somente	não recebi	0.0	0	0.0
gostei do produto a entrega rápida e o produto é ótimo cliente muito satisfeito parabéns !	gostei de mais do produto otimo !	goste muito	0.0	0	0.0
possui excelente qualidade e acabamento . o material é robusto , aguenta as surras que meu filho pequeno dá nele . pode ir na água sem problemas . achei o custo/beneficio muito bom . garante muitas horas de diversão para a criançada .	fantastico	excelente produto	0.0	0	0.0
cor da capa veio errada selecionei roxo e veio rosa . a película de vidro não veio no modelo de sony xperia xa e ficou pequena . fiquei muito insatisfeita .	ruim	película	0.0	0	0.0
no site consta gramatura g/m , mas o produto entregue não parece ser desta gramatura ,	regular	grama	0.0	0	0.0
foi um dos melhores celulares celulares que já comprei . até agora não travou . designe maravilhoso e fácil de mexer em suas configurações . recomendo .	um dos melhores	excelente celular	0.0	0	0.0
é um produto excelente ! só uso ele nos meus cachorros .	muito bom !	excelente	0.0	0	0.0
as almofadas de tuffon são do mesmo tamanho das cadeiras , além de dar conforto .	bom produto	goste do	0.0	0	0.0
muito boa mesmo , adorei ela é tudo que eu queria e mas um pouco .	excelente	muito boa	0.0	0	0.0
dá para comprar tranquila sem preocupação é medo de algo acontecer .	gostei do produto	muito bom	0.0	0	0.0
bom produto ! achei este produto um bom produto ! a bateria comprada nas lojas americanas via internet foi a escolha certa	bom produto !	bom produto	0.7924812503605779	0.19180183554164504	0.6465517241379309
o produto deve ser bom , porém o meu veio com defeito . o mouse não funciona . entrei em contato com a microsoft , que fez a reposição do produto , que acabo de receber . agora vou testar o novo produto enviado pela microsoft e só então terei uma conclusão a respeito do mesmo .	teclado e mouse sem fio microsoft wireless comfort desktop	produto	0.0	0	0.0
maquina excelente e entrega super rápida . recomendo	excelente	excelente	0.0	0.1778279410038923	0.5
funciona perfeitamente . tamanho adequado . recomendo .	bom e barato .	ótimo produto	0.0	0	0.0
muito bom o produto e um excelente preço gostamos muito recomendo	otimo	muito bom	0.0	0	0.0
electrolux melhor marca , super recomendo , além de chegar antes do prazo previsto	ótimo produto	excelente	0.0	0	0.0
ainda não comecei a ler . a entrega chegou dentro do prazo . recomendo .	recomendo	goste muito	0.0	0	0.0
produto versátil , leve , com  opções de unidade de pesagem e é bonito .	gostei muito do produto .	goste muito	0.033688423633228826	0.03336574130316504	0.10638297872340426
produto excelente , chegou dentro do prazo , por um preço justo .	gostei bastante .	excelente	0.0	0	0.0
amei veio o geito que eu queria perfeito , a entrega veio ate antes . empresa esta de parabens ! nota	perfeito o produto	amei	0.0	0	0.0
muito bom game . call of dutty é tudo de bom ! rsrs	ótimo game	excelente game	0.5	0.1495348781221221	0.25
produto excelente , muito bom . aprovado ! vale à pena a compra e a entrega foi bm rápida tbm , o produto chegou até antes do prazo estipulado .	muito bom !	excelente	0.0	0	0.0
muito bom ! tem uma linguagem super acessível , muito interessante !	maravilhoso !	muito bom !	0.3333333333333333	0.11362193664674995	0.2380952380952381
fiquei satisfeito com a qualidade do refill e espero para  comprá-lo novamente !	produto de alta qualidade , similar ao importado !	ref	0.0	0	0.0
jogo excelente , entregue no prazo , ótima qualidade	muito bom	excelente	0.0	0	0.0
excelente dvd , muito bom , leve entre outros . porém achei o produto muito frágil por conta do acabamento em plástico . daqui a  ou  anos volto a comprar o mesmo produto .	gostei muito do produto !	goste muito	0.033688423633228826	0.03336574130316504	0.10638297872340426
o secador não tem boa potência é muito fraco , não serve para uso profissional não recomendo . quanto a agilidade da americanas como sempre impecável .	potência muito fraca !	não goste	0.0	0	0.0
funcionamento compatível com as configurações e preço .	funciona bem .	ótimo custo	0.0	0	0.0
pelo custo/benefício o produto é bom e cumpre o descrito na oferta . valeu a pena a aquisição .	cumpre o prometido	bom produto	0.0	0	0.0
porque eu adquirir o produto mas não foi dos melhores pois descarrega sem está mexendo nele e um dos piores que eu já adquirir essa e a minha opinião obrigado .	pois ele não está sendo um dos melhores .	não goste	0.00011420984884413996	0.004515562049663387	0.06024096385542168
produto de qualidade , entrega no prazo estou muito satisfeito .	otimo produto	goste muito	0.0	0	0.0
amei fica super liso , não tenho o que reclamar super indico	maravilhosa	ame	0.0	0	0.0
o produto é bom , o ruim é que ainda não recebi tá no prazo mas já tou ficando nervosa e preocupada já tá quase um mês e o prazo é até dia  agora não consigo rastrear minha compra desde de sexta dia  até agora nada quero saber porque o último rastreamento foi dia // .	tv smart   k lg	bom	0.0	0	0.0
produto boa qualidade , entrega no prazo , wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww	resistente , otimo fenomenal , perfeito , uau !	goste muito	0.0	0	0.0
comprei para o meu filho de  anos , ele simplesmente amou , o que eu mais gostei é a segurança pelo fato do fechamento ser de zipper , recomendo	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
fiquei surpresa com a rapidez , paguei na sexta e chegou na segunda , muito rápido ! produto em perfeito estado ! mega store e americanas estão de parabéns ! estou super satisfeita ! primeira de muitas compras por aqui !	entrega a jaaaatoooo !	excelente produto	0.0	0	0.0
detestavel . o cafe fica com o po nao curti . qd passa pra . caneca cai o po . deveriam dizer isso pois procurei saber e n achei esse comentario .	uma porcaria	nao gos	0.0	0	0.0
usei somente uma vez . parece bom . somente gostaria de saber porque o frasco e diferente da mostrada no site . obrigada	avaliaçao do sp luxe oil	bom	0.0	0	0.0
entrega rápida , aparelho um pouco pesado , não é muito barulhento , potente , limpa bem , o filtro da para retirar e lavar depois de usar por várias vezes . ponto negativo , falta de acessórios para cantos e sofás .	gostei	produto muito	0.0	0	0.0
é um ótimo capacete . tenho um canal no youtube , onde fiz um vídeo mostrando o unboxing do produto e o teste . procure pelo nome do canal canal do kenshin ou pelo título dos vídeos: unboxing  - capacete agv k turtle motovlog  - experimentando o capacete agv turtle k	veja o vídeo que fiz desse capacete agv k turtle				
processador rápido , não trava internet , aplicativo smartviewframe funcional	top demais	ótimo custo	0.0	0	0.0
gostei ! produto muito bonito ! depois de instalado o visual fica show ! recomendo a compra !	produto nota  !	goste muito	0.0	0	0.0
eu recomendo é excelente nota mil a entrega foi muito rápido .	cinco estrelas	excelente	0.0	0	0.0
gostei bastante do antendimento . mercadoria chegou antes do prazo .	livro novo conforme anúncio .	goste bastante	0.0	0	0.0
